742,0.179747,4.40544
743,0.1351,3.30488
744,0.105993,2.89158
745,0.0781279,2.51137
746,0.0576921,2.29527
747,0.0507424,2.19488
748,0.056357,2.18655
749,0.0731106,2.31867
750,0.132971,3.10148
751,0.293122,7.49971
752,0.442528,11.6518
753,0.355859,9.30456
754,0.280426,7.24759
755,0.273982,7.08327
756,0.291737,7.57677
757,0.311086,8.11791
758,0.324711,8.49979
759,0.358029,9.4098
760,0.427038,11.3088
761,0.48439,12.894
762,0.500782,13.3371
763,0.390969,10.2142
764,0.287369,7.33433
765,0.233882,5.87028
766,0.231937,5.81569
767,0.182556,4.45749
768,0.13627,3.17833
769,0.0916769,2.32157
770,0.0669187,1.98227
771,0.0543958,1.80142
772,0.0525632,1.76247
773,0.0503353,1.74814
774,0.0670265,1.98218
775,0.107056,2.6151
776,0.153591,3.92213
777,0.198076,5.16838
778,0.233479,6.14622
779,0.269485,7.14572
780,0.308062,8.21546
781,0.334044,8.93349
782,0.345189,9.24598
783,0.339277,9.09759
784,0.343107,9.20411
785,0.353489,9.54258
786,0.344434,9.27097
787,0.319388,8.56593
788,0.257852,6.83848
789,0.213743,5.60147
790,0.206143,5.38715
791,0.164712,4.22487
792,0.131887,3.30483
793,0.0909762,2.20237
794,0.0688411,1.91357
795,0.0535873,1.71805
796,0.0518804,1.69926
797,0.0376484,1.55597
798,0.0452687,1.66058
799,0.0632894,1.91911
800,0.0806453,2.25288
801,0.107416,2.62671
802,0.148354,3.84858
803,0.185548,4.87107
804,0.214635,5.67287
805,0.265812,7.07936
806,0.273936,7.29867
807,0.274166,7.30029
808,0.274186,7.2978
809,0.285575,7.69194
810,0.267913,7.1659
811,0.181619,4.73826
812,0.117549,3.16813
813,0.108943,3.10475
814,0.0855323,2.83908
815,0.197915,5.20474
816,0.125634,3.48531
817,0.0855876,2.93918
818,0.0563369,2.62667
819,0.0423984,2.56777
820,0.0437883,2.58938
821,0.0598477,2.75562
822,0.124414,3.62324
823,0.272927,6.97648
824,0.411523,10.7867
825,0.358101,9.29861
826,0.291432,7.49628
827,0.273937,7.03391
828,0.287139,7.40455
829,0.307577,7.9691
830,0.307303,7.96981
831,0.340509,8.88883
832,0.40058,10.5448
833,0.457488,12.1321
834,0.478935,12.7739
835,0.332056,8.61034
836,0.2433,6.11432
837,0.224058,5.57189
838,0.18056,4.35175
839,0.132086,3.57164
840,0.102908,3.18759
841,0.0742413,2.86414
842,0.0554399,2.65472
843,0.0494344,2.60465
844,0.0520489,2.64834
845,0.0729545,2.89228
846,0.141123,3.81785
847,0.317234,8.21952
848,0.482402,12.7718
849,0.388184,10.1502
850,0.297386,7.68948
851,0.278491,7.18986
852,0.28812,7.4633
853,0.287168,7.44272
854,0.287365,7.45652
855,0.317463,8.28007
856,0.348097,9.12241
857,0.389688,10.2788
858,0.405307,10.6718
859,0.304423,7.79661
860,0.210931,5.20611
861,0.172512,4.16073
862,0.15271,3.62168
863,0.117495,2.65328
864,0.0926572,2.29972
865,0.0684734,2.00534
866,0.0511209,1.7982
867,0.0491128,1.79946
868,0.0517753,1.81062
869,0.0698693,2.01708
870,0.136574,3.16876
871,0.299393,7.65999
872,0.446839,11.778
873,0.382225,10.0427
874,0.293898,7.63046
875,0.270074,6.9858
876,0.279319,7.24227
877,0.292975,7.62099
878,0.298421,7.77416
879,0.329604,8.62938
880,0.400613,10.5789
881,0.469777,12.4855
882,0.50628,13.5108
883,0.354443,9.21021
884,0.257817,6.49606
885,0.224219,5.55136
886,0.191179,4.62738
887,0.136412,3.2667
888,0.10492,2.91942
889,0.0749584,2.63119
890,0.0543878,2.37383
891,0.0497382,2.34713
892,0.0535516,2.40319
893,0.0722455,2.65461
894,0.14168,3.6951
895,0.32027,8.29939
896,0.487757,12.9193
897,0.405703,10.6455
898,0.300033,7.75877
899,0.277421,7.16508
900,0.295343,7.66388
901,0.308141,8.02042
902,0.31192,8.12809
903,0.349344,9.15784
904,0.416171,10.9984
905,0.492146,13.103
906,0.51424,13.7444
907,0.380333,9.95572
908,0.27679,7.04978
909,0.22819,5.68629
910,0.193676,4.71744
911,0.146082,3.71834
912,0.112484,3.31273
913,0.0822817,2.95341
914,0.0588594,2.75696
915,0.0535491,2.66196
916,0.0560242,2.64048
917,0.0745486,2.85538
918,0.138284,3.71119
919,0.311143,8.04167
920,0.480193,12.7055
921,0.378965,9.91072
922,0.301552,7.80417
923,0.292177,7.5637
924,0.318687,8.2967
925,0.339419,8.88023
926,0.355512,9.33127
927,0.386162,10.179
928,0.451776,11.9866
929,0.509656,13.5912
930,0.534255,14.2897
931,0.420992,11.0799
932,0.311826,8.01706
933,0.251385,6.319
934,0.245277,6.14806
935,0.199551,4.86716
936,0.152622,3.55211
937,0.0961327,2.86751
938,0.0675295,2.50625
939,0.0548809,2.35321
940,0.0538388,2.3551
941,0.0513055,2.30665
942,0.0709253,2.59487
943,0.116058,3.1845
944,0.173516,4.51419
945,0.210455,5.54957
946,0.245634,6.47157
947,0.289689,7.69459
948,0.327671,8.75769
949,0.353238,9.47473
950,0.353327,9.47827
951,0.351475,9.43302
952,0.369259,9.92711
953,0.37593,10.1723
954,0.361772,9.76175
955,0.338828,9.13219
956,0.265452,7.0824
957,0.211677,5.57718
958,0.211551,5.57621
959,0.175402,4.56404
960,0.134618,3.45163
961,0.0938868,2.90101
962,0.0663258,2.54377
963,0.0548629,2.39139
964,0.0516289,2.3447
965,0.0408538,2.21486
966,0.0475504,2.29971
967,0.069973,2.59484
968,0.0851011,2.89216
969,0.117028,3.19248
970,0.158311,4.11981
971,0.196528,5.17277
972,0.234323,6.216
973,0.2885,7.70591
974,0.298591,7.98071
975,0.298642,7.9792
976,0.302781,8.09127
977,0.300074,8.0507
978,0.291612,7.80077
979,0.259487,6.89871
980,0.211875,5.56337
981,0.165682,4.26893
982,0.134707,3.40043
983,0.101864,2.64941
984,0.0738359,2.274
985,0.0665056,2.24361
986,0.0455384,1.98841
987,0.0403519,1.94783
988,0.0442129,1.96996
989,0.0644287,2.19346
990,0.131393,3.06812
991,0.313748,8.08247
992,0.470203,12.4245
993,0.369339,9.65099
994,0.282607,7.29275
995,0.271298,7.00302
996,0.292752,7.60325
997,0.308836,8.0516
998,0.313803,8.19503
999,0.34288,8.99716
1000,0.408469,10.8064
1001,0.475073,12.6413
1002,0.493488,13.093
1003,0.346583,8.99277
1004,0.245186,6.18613
1005,0.195397,4.81605
1006,0.16024,3.84093
1007,0.118568,2.68747
1008,0.0937358,2.27853
1009,0.066462,1.91384
1010,0.0516283,1.73829
1011,0.0504474,1.72206
1012,0.0526262,1.72473
1013,0.0686595,1.93083
1014,0.123573,2.81568
1015,0.242707,6.07327
1016,0.33205,8.61551
1017,0.297349,7.70704
1018,0.225118,5.74507
1019,0.191922,4.83779
1020,0.199934,5.06307
1021,0.207076,5.26459
1022,0.21809,5.57179
1023,0.244976,6.30933
1024,0.293964,7.6565
1025,0.320598,8.38894
1026,0.321815,8.29137
1027,0.238814,6.02496
1028,0.163563,3.9574
1029,0.134864,3.17521
1030,0.120264,2.77373
1031,0.0992456,2.19459
1032,0.077839,1.91278
1033,0.0593119,1.71007
1034,0.0471415,1.58905
1035,0.0434389,1.56153
1036,0.0463777,1.58393
1037,0.0618444,1.79189
1038,0.115585,2.6146
1039,0.244782,6.13286
1040,0.353481,9.22573
1041,0.307092,7.9888
1042,0.243919,6.26771
1043,0.226975,5.80506
1044,0.238666,6.12903
1045,0.260604,6.73491
1046,0.272716,7.07198
1047,0.297294,7.74147
1048,0.348621,9.15052
1049,0.410494,10.859
1050,0.433263,11.4465
1051,0.333008,8.5927
1052,0.243043,6.10237
1053,0.205954,5.0915
1054,0.177333,4.30311
1055,0.133179,3.08679
1056,0.10142,2.41499
1057,0.073074,2.07646
1058,0.054,1.84358
1059,0.0493037,1.81594
1060,0.052052,1.85505
1061,0.0714714,2.11428
1062,0.140358,3.2438
1063,0.309328,7.95181
1064,0.465306,12.2859
1065,0.38104,10.0119
1066,0.302574,7.87806
1067,0.276533,7.17615
1068,0.287938,7.49925
1069,0.30559,7.99128
1070,0.314523,8.24181
1071,0.345406,9.09079
1072,0.413386,10.9646
1073,0.489396,13.0533
1074,0.515315,13.7224
1075,0.381362,10.0546
1076,0.271979,6.9917
1077,0.222709,5.63315
1078,0.194156,4.8396
1079,0.143037,3.44741
1080,0.107265,2.46708
1081,0.0778449,1.65253
1082,0.0557633,1.35621
1083,0.0522608,1.45982
1084,0.0565148,1.65727
1085,0.0718122,1.93055
1086,0.134451,3.12652
1087,0.308322,7.90171
1088,0.467283,12.3683
1089,0.383031,10.0869
1090,0.295017,7.67795
1091,0.2914,7.59021
1092,0.313364,8.19627
1093,0.338672,8.89417
1094,0.348108,9.15085
1095,0.377714,9.95893
1096,0.440497,11.6858
1097,0.495447,13.2019
1098,0.519468,13.8672
1099,0.417147,10.9573
1100,0.313209,8.0345
1101,0.252248,6.35531
1102,0.244276,6.13445
1103,0.194753,4.77375
1104,0.146872,3.45072
1105,0.0972826,2.44612
1106,0.0666492,2.05054
1107,0.056444,1.92013
1108,0.0537849,1.94759
1109,0.051036,1.92847
1110,0.0720751,2.23083
1111,0.109626,2.7167
1112,0.16128,4.14914
1113,0.206449,5.40027
1114,0.247818,6.54362
1115,0.269501,7.15071
1116,0.304704,8.12803
1117,0.325793,8.7133
1118,0.334129,8.94011
1119,0.333695,8.9446
1120,0.342436,9.18625
1121,0.346877,9.30956
1122,0.332935,8.92204
1123,0.316154,8.46671
1124,0.266781,7.0892
1125,0.213797,5.60695
1126,0.211048,5.53236
1127,0.165161,4.24662
1128,0.132875,3.34321
1129,0.0971209,2.46674
1130,0.0668468,2.1033
1131,0.0552941,1.98294
1132,0.0512157,1.93025
1133,0.0406425,1.78518
1134,0.0465982,1.88066
1135,0.0642416,2.17031
1136,0.0816874,2.4404
